| Epoch 326 | Recompensa: 1443.0 |
| Epoch 327 | Recompensa: 1490.0 |
| Epoch 328 | Recompensa: 1473.5 |
| Epoch 329 | Recompensa: 1444.0 |
| Epoch 330 | Recompensa: 1434.5 |
| Epoch 331 | Recompensa: 1482.5 |
| Epoch 332 | Recompensa: 1455.5 |
| Epoch 333 | Recompensa: 1449.5 |
| Epoch 334 | Recompensa: 1473.5 |
| Epoch 335 | Recompensa: 1417.0 |
| Epoch 336 | Recompensa: 1430.5 |
| Epoch 337 | Recompensa: 1486.0 |
| Epoch 338 | Recompensa: 1509.0 |
| Epoch 339 | Recompensa: 1476.5 |
| Epoch 340 | Recompensa: 1499.5 |
| Epoch 341 | Recompensa: 1515.5 |
| Epoch 342 | Recompensa: 1514.5 |
| Epoch 343 | Recompensa: 1428.5 |
| Epoch 344 | Recompensa: 1437.5 |
| Epoch 345 | Recompensa: 1402.0 |
| Epoch 346 | Recompensa: 1475.0 |
| Epoch 347 | Recompensa: 1507.5 |
| Epoch 348 | Recompensa: 1457.5 |
| Epoch 349 | Recompensa: 1475.0 |
| Epoch 350 | Recompensa: 1477.0 |
| Epoch 351 | Recompensa: 1471.5 |
| Epoch 352 | Recompensa: 1438.5 |
| Epoch 353 | Recompensa: 1457.0 |
| Epoch 354 | Recompensa: 1482.5 |
| Epoch 355 | Recompensa: 1445.0 |
| Epoch 356 | Recompensa: 1483.0 |
| Epoch 357 | Recompensa: 1475.5 |
| Epoch 358 | Recompensa: 1476.5 |
| Epoch 359 | Recompensa: 1429.0 |
| Epoch 360 | Recompensa: 1489.0 |
| Epoch 361 | Recompensa: 1467.5 |
| Epoch 362 | Recompensa: 1486.0 |
| Epoch 363 | Recompensa: 1450.5 |
| Epoch 364 | Recompensa: 1468.0 |
| Epoch 365 | Recompensa: 1485.5 |
| Epoch 366 | Recompensa: 1476.0 |
| Epoch 367 | Recompensa: 1468.0 |
| Epoch 368 | Recompensa: 1415.0 |
| Epoch 369 | Recompensa: 1463.5 |
| Epoch 370 | Recompensa: 1440.0 |
| Epoch 371 | Recompensa: 1469.5 |
| Epoch 372 | Recompensa: 1461.5 |
| Epoch 373 | Recompensa: 1461.5 |
| Epoch 374 | Recompensa: 1456.0 |
| Epoch 375 | Recompensa: 1502.0 |
| Epoch 376 | Recompensa: 1461.0 |
| Epoch 377 | Recompensa: 1468.5 |
| Epoch 378 | Recompensa: 1455.5 |
| Epoch 379 | Recompensa: 1472.5 |
| Epoch 380 | Recompensa: 1501.5 |
| Epoch 381 | Recompensa: 1482.0 |
| Epoch 382 | Recompensa: 1463.0 |
| Epoch 383 | Recompensa: 1523.0 |
| Epoch 384 | Recompensa: 1483.0 |
| Epoch 385 | Recompensa: 1437.5 |
| Epoch 386 | Recompensa: 1480.0 |
| Epoch 387 | Recompensa: 1479.0 |
| Epoch 388 | Recompensa: 1513.0 |
| Epoch 389 | Recompensa: 1459.5 |
| Epoch 390 | Recompensa: 1448.5 |
| Epoch 391 | Recompensa: 1438.5 |
| Epoch 392 | Recompensa: 1538.5 |
| Epoch 393 | Recompensa: 1454.0 |
| Epoch 394 | Recompensa: 1500.0 |
| Epoch 395 | Recompensa: 1449.5 |
| Epoch 396 | Recompensa: 1465.0 |
| Epoch 397 | Recompensa: 1469.0 |
| Epoch 398 | Recompensa: 1499.5 |
| Epoch 399 | Recompensa: 1484.0 |
| Epoch 400 | Recompensa: 1496.5 |
| Epoch 401 | Recompensa: 1474.0 |
| Epoch 402 | Recompensa: 1503.5 |
| Epoch 403 | Recompensa: 1452.0 |
| Epoch 404 | Recompensa: 1492.0 |
| Epoch 405 | Recompensa: 1492.0 |
| Epoch 406 | Recompensa: 1453.5 |
| Epoch 407 | Recompensa: 1487.0 |
| Epoch 408 | Recompensa: 1507.0 |
| Epoch 409 | Recompensa: 1456.5 |
| Epoch 410 | Recompensa: 1460.0 |
| Epoch 411 | Recompensa: 1428.5 |
| Epoch 412 | Recompensa: 1495.0 |
| Epoch 413 | Recompensa: 1456.0 |
| Epoch 414 | Recompensa: 1446.5 |
| Epoch 415 | Recompensa: 1467.5 |
| Epoch 416 | Recompensa: 1481.5 |
| Epoch 417 | Recompensa: 1474.0 |
| Epoch 418 | Recompensa: 1475.5 |
| Epoch 419 | Recompensa: 1520.5 |
| Epoch 420 | Recompensa: 1472.5 |
| Epoch 421 | Recompensa: 1450.5 |
| Epoch 422 | Recompensa: 1500.0 |
| Epoch 423 | Recompensa: 1497.0 |
| Epoch 424 | Recompensa: 1486.5 |
| Epoch 425 | Recompensa: 1498.0 |
| Epoch 426 | Recompensa: 1469.0 |
| Epoch 427 | Recompensa: 1477.5 |
| Epoch 428 | Recompensa: 1491.5 |
| Epoch 429 | Recompensa: 1479.0 |
| Epoch 430 | Recompensa: 1487.0 |
| Epoch 431 | Recompensa: 1484.0 |
| Epoch 432 | Recompensa: 1486.0 |
| Epoch 433 | Recompensa: 1420.0 |
| Epoch 434 | Recompensa: 1461.0 |
| Epoch 435 | Recompensa: 1465.0 |
| Epoch 436 | Recompensa: 1531.5 |
| Epoch 437 | Recompensa: 1477.0 |
| Epoch 438 | Recompensa: 1483.5 |
| Epoch 439 | Recompensa: 1458.0 |
| Epoch 440 | Recompensa: 1486.5 |
| Epoch 441 | Recompensa: 1434.0 |
| Epoch 442 | Recompensa: 1456.0 |
| Epoch 443 | Recompensa: 1465.5 |
| Epoch 444 | Recompensa: 1444.0 |
| Epoch 445 | Recompensa: 1477.0 |
| Epoch 446 | Recompensa: 1465.0 |
| Epoch 447 | Recompensa: 1456.5 |
| Epoch 448 | Recompensa: 1409.0 |
| Epoch 449 | Recompensa: 1468.5 |
| Epoch 450 | Recompensa: 1498.0 |
| Epoch 451 | Recompensa: 1501.0 |
| Epoch 452 | Recompensa: 1444.5 |
| Epoch 453 | Recompensa: 1467.0 |
| Epoch 454 | Recompensa: 1465.0 |
| Epoch 455 | Recompensa: 1493.0 |
| Epoch 456 | Recompensa: 1463.5 |
| Epoch 457 | Recompensa: 1441.5 |
| Epoch 458 | Recompensa: 1497.0 |
| Epoch 459 | Recompensa: 1467.0 |
| Epoch 460 | Recompensa: 1468.0 |
| Epoch 461 | Recompensa: 1461.0 |
| Epoch 462 | Recompensa: 1459.5 |
| Epoch 463 | Recompensa: 1499.5 |
| Epoch 464 | Recompensa: 1452.5 |
| Epoch 465 | Recompensa: 1453.0 |
| Epoch 466 | Recompensa: 1473.0 |
| Epoch 467 | Recompensa: 1464.5 |
| Epoch 468 | Recompensa: 1444.0 |
| Epoch 469 | Recompensa: 1468.5 |
| Epoch 470 | Recompensa: 1482.5 |
| Epoch 471 | Recompensa: 1503.5 |
| Epoch 472 | Recompensa: 1518.0 |
| Epoch 473 | Recompensa: 1453.5 |
| Epoch 474 | Recompensa: 1488.0 |
| Epoch 475 | Recompensa: 1429.0 |
| Epoch 476 | Recompensa: 1431.0 |
| Epoch 477 | Recompensa: 1449.5 |
| Epoch 478 | Recompensa: 1476.5 |
| Epoch 479 | Recompensa: 1427.0 |
| Epoch 480 | Recompensa: 1419.0 |
| Epoch 481 | Recompensa: 1448.0 |
| Epoch 482 | Recompensa: 1452.0 |
| Epoch 483 | Recompensa: 1478.0 |
| Epoch 484 | Recompensa: 1466.5 |
| Epoch 485 | Recompensa: 1491.0 |
| Epoch 486 | Recompensa: 1514.5 |
| Epoch 487 | Recompensa: 1448.0 |
| Epoch 488 | Recompensa: 1464.0 |
| Epoch 489 | Recompensa: 1476.5 |
| Epoch 490 | Recompensa: 1442.0 |
| Epoch 491 | Recompensa: 1459.5 |
| Epoch 492 | Recompensa: 1417.0 |
| Epoch 493 | Recompensa: 1480.0 |
| Epoch 494 | Recompensa: 1475.0 |
| Epoch 495 | Recompensa: 1465.5 |
| Epoch 496 | Recompensa: 1463.5 |
| Epoch 497 | Recompensa: 1486.5 |
| Epoch 498 | Recompensa: 1458.0 |
| Epoch 499 | Recompensa: 1453.0 |
| Epoch 500 | Recompensa: 1453.0 |
| Epoch 501 | Recompensa: 1411.0 |
| Epoch 502 | Recompensa: 1477.5 |
| Epoch 503 | Recompensa: 1460.0 |
| Epoch 504 | Recompensa: 1463.0 |
| Epoch 505 | Recompensa: 1485.0 |
| Epoch 506 | Recompensa: 1482.0 |
| Epoch 507 | Recompensa: 1461.5 |
| Epoch 508 | Recompensa: 1434.5 |
| Epoch 509 | Recompensa: 1507.5 |
| Epoch 510 | Recompensa: 1529.5 |
| Epoch 511 | Recompensa: 1479.0 |
| Epoch 512 | Recompensa: 1478.5 |
